t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.127
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.147
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.167
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.187
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.207
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.227
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.247
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.267
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.287
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.307
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.327
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.347
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.367
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.387
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.407
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.427
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.447
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.467
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.487
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.507
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.527
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.547
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.567
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.587
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.607
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.627
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.647
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.667
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.687
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.707
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.727
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.748
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.767
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.787
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.807
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.827
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.847
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.867
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.888
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.908
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.928
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.948
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788738550.967
