t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.078
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.098
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.119
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.139
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.158
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.178
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.198
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.218
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.238
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.258
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.278
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.298
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.318
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.338
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.358
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.378
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.398
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.418
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.438
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.458
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.478
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.498
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.518
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.538
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.559
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.579
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.598
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.619
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.639
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.659
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.679
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.698
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.718
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.738
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.758
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.778
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.799
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.818
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.838
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.858
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.878
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.898
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.918
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.938
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.958
0.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.978
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738769.998
0.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.018
0.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.038
1.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.058
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.078
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.098
1.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.118
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.138
1.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.158
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.178
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.198
1.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.218
1.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.239
1.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.258
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.278
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.298
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.319
1.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.338
1.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.358
1.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.378
1.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.399
1.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.418
1.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.438
1.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.459
1.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.479
1.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.498
1.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.518
1.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.538
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.558
1.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.578
1.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.598
1.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.618
1.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.638
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.658
1.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.678
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.698
1.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.718
1.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.738
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.758
1.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.778
1.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.798
1.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.818
1.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.838
1.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.858
1.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.878
1.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.898
1.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.918
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.938
1.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.959
1.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.978
1.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738770.998
1.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.018
1.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.038
2.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.058
2.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.078
2.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.098
2.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.118
2.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.138
2.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.158
2.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.178
2.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.198
2.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.218
2.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.238
2.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.258
2.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.278
2.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.298
2.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.318
2.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.338
2.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.358
2.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.378
2.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.398
2.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.418
2.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.439
2.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.458
2.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.478
2.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.499
2.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.518
2.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.538
2.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.558
2.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.579
2.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.598
2.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.618
2.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.638
2.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.658
2.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.678
2.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.698
2.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.718
2.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.738
2.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.758
2.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.778
2.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.798
2.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.818
2.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.838
2.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.858
2.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.878
2.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.898
2.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.918
2.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.938
2.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.958
2.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.978
2.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738771.998
2.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738772.018
2.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738772.039
3.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738772.058
3.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738772.079
3.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738772.098
3.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738772.118
