t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.417
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.437
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.457
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.477
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.497
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.517
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.537
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.557
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.577
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.597
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.617
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.637
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.657
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.677
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.697
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.717
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.737
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.757
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.777
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.797
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.817
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.837
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.857
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.877
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.897
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.917
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.937
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.957
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.977
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739626.997
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.017
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.037
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.057
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.077
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.097
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.117
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.137
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.157
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.177
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.197
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.217
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.237
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.257
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.277
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.297
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.317
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.337
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.357
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.377
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.397
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.417
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.437
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.457
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.477
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.497
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.517
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.537
1.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.557
1.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.577
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.597
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.617
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.637
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.657
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.677
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.697
1.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.717
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.737
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.757
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.777
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.797
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.817
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.837
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.857
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.877
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.897
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.917
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.937
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.957
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.977
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739627.997
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739628.017
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739628.037
