t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788740458.903
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740458.923
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740458.943
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740458.963
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740458.983
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.003
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.023
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.043
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.063
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.083
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.103
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.123
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.143
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.163
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.183
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.203
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.223
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.243
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.263
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.283
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.303
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.323
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.343
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.363
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.383
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.403
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.423
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.443
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.463
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.483
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.503
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.523
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.543
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.563
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.583
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.603
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.623
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.643
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.663
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.683
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.703
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.723
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.743
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.763
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.783
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.803
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.823
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.843
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.863
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.883
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.903
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.923
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.943
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.963
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740459.983
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.003
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.023
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.043
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.063
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.083
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.103
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.123
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.143
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.163
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.183
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.203
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.223
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.243
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.263
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.283
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.303
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.323
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.343
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.363
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.383
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.403
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.423
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.443
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.463
1.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.483
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.503
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.523
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.543
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.563
1.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.583
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.603
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.623
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.643
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.663
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.683
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.703
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.723
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.743
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.763
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.783
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.803
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.823
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.843
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.863
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.883
2.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.903
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.923
2.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.943
2.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.963
2.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740460.983
2.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.003
2.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.023
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.043
2.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.063
2.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.083
2.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.103
2.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.123
2.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.143
2.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.163
2.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.183
2.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.203
2.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.223
2.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.243
2.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.263
2.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.283
2.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.303
2.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.323
2.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.343
2.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.363
2.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.383
2.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.403
2.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.423
2.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.443
2.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.463
2.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.483
2.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.503
2.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.523
2.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.543
2.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.563
2.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.583
2.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.603
2.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.623
2.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.643
2.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.663
2.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.683
2.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.703
2.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.723
2.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.743
2.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.763
2.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.783
2.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.803
2.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.823
2.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.843
2.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.863
3.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.883
3.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.903
3.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.923
3.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.943
3.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.963
3.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740461.983
3.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.003
3.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.023
3.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.043
3.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.063
3.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.083
3.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.103
3.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.123
3.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.143
3.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.163
3.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.183
3.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.203
3.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.223
3.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.243
3.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.263
3.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.283
3.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.303
3.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.323
3.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.343
3.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.363
3.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.383
3.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.403
3.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.423
3.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.443
3.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.463
3.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.483
3.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.503
3.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.523
3.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.543
3.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.563
3.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.583
3.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.603
3.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.623
3.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.643
3.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.663
3.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.683
3.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.703
3.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.723
3.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.743
3.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.763
3.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.783
3.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.803
3.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.823
3.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.843
3.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.863
4.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.883
4.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.903
4.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.923
4.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.943
4.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.963
4.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740462.983
4.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.003
4.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.023
4.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.043
4.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.063
4.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.083
4.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.103
4.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.123
4.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.143
4.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.163
4.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.183
4.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.203
4.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.223
4.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.243
4.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.263
4.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.283
4.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.303
4.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.323
4.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.343
4.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.363
4.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.383
4.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.403
4.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.423
4.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.443
4.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.463
4.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.483
4.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.503
4.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.523
4.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.543
4.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.563
4.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.583
4.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.603
4.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.623
4.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.643
4.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.663
4.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.683
4.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.703
4.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.723
4.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.743
4.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.763
4.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.783
4.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.803
4.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.823
4.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.843
4.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.863
5.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.883
5.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.903
5.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.923
5.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740463.943
