t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.172
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.191
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.211
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.231
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.252
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.272
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.292
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.312
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.332
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.352
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.372
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.391
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.412
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.432
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.452
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.471
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.492
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.512
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.531
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.552
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.571
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.592
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.612
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.631
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.651
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.671
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.691
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.711
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.731
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.751
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.772
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.792
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.811
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.831
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.851
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.872
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.892
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.911
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788738114.931
