t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.290
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.310
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.330
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.350
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.370
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.390
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.410
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.430
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.450
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.470
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.490
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.510
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.530
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.550
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.570
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.590
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.610
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.630
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.650
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.670
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.690
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.710
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.730
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.750
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.770
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.790
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.810
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.830
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.850
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.870
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.890
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.910
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.930
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.950
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.970
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788738821.990
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.010
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.030
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.050
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.070
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.090
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.110
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.130
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.150
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.170
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.190
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.210
0.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.230
0.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.250
1.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.270
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.290
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.310
1.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.330
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.350
1.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.370
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.390
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.410
1.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.430
1.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.450
1.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.470
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.490
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.510
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.530
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.550
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.570
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.590
1.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.610
1.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.630
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.650
1.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.670
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.690
1.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.710
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.730
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.750
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.770
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.790
1.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.810
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.830
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.850
1.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.870
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.890
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.910
1.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738822.930
