t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.725
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.745
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.765
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.785
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.805
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.825
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.845
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.865
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.885
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.905
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.925
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.945
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.965
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739291.985
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.005
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.025
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.045
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.065
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.085
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.105
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.125
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.145
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.165
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.185
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.205
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.225
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.245
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.265
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.285
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.305
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.325
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.345
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.365
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.385
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.405
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.425
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.445
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.465
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788739292.485
