t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.701
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.721
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.741
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.761
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.781
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.801
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.821
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.841
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.861
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.881
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.901
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.921
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.941
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.961
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739687.981
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.001
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.021
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.041
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.061
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.081
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.101
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.121
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.141
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.161
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.181
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.201
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.221
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.241
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.261
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.281
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.301
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.321
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.341
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.361
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.381
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.401
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.421
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.441
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.461
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.481
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.501
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.521
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.541
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.561
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.581
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.601
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.621
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.641
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.661
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.681
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.701
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.721
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.741
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.761
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.781
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.801
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.821
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.841
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.861
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.881
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.901
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739688.921
