t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.217
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.237
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.257
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.277
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.297
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.317
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.337
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.357
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.377
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.397
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.417
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.437
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.457
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.477
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.497
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.517
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.537
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.557
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.577
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.597
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.617
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.637
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.657
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.677
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.697
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.717
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.737
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.757
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.777
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.797
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.817
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.837
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.857
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.877
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.897
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.917
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.937
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.957
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.977
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788738358.997
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.017
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.037
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.057
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.077
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.097
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.117
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.137
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.157
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.177
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.197
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.217
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.237
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.257
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.277
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.297
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.317
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.337
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.357
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.377
1.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.397
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.417
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.437
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.457
1.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.477
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.497
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.517
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.537
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.557
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.577
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.597
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.617
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.637
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.657
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.677
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.697
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.717
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.737
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.757
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.777
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.797
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.817
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.837
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.857
1.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.877
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.897
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.917
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.937
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.957
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.977
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788738359.997
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.017
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.037
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.057
1.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.077
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.097
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.117
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.137
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.157
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.177
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.197
2.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.217
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.237
2.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.257
2.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.277
2.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.297
2.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.317
2.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.337
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738360.357
