t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.406
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.426
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.446
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.466
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.486
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.506
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.526
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.546
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.566
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.586
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.606
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.626
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.646
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.666
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.686
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.706
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.726
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.746
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.766
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.786
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.806
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.826
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.846
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.866
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.886
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.906
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.926
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.946
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.966
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788739100.986
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.006
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.026
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.046
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.066
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.086
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.106
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.126
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739101.146
