t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.162
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.182
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.202
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.222
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.242
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.262
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.282
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.302
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.322
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.342
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.362
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.382
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.402
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.422
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.442
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.462
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.482
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.502
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.522
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.542
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.562
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.582
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.602
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.622
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.642
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.662
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.682
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.702
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.722
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.742
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.762
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.782
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.802
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.822
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.842
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.862
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.882
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.902
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.922
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.942
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.962
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788737852.982
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.002
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.022
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.042
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.062
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.082
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.102
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.122
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.142
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.162
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.182
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.202
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.222
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.242
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.262
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.282
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.302
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.322
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.342
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.362
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.382
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.402
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.422
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.442
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.462
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.482
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.502
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.522
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.542
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.562
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.582
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.602
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.622
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.642
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.662
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.682
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.702
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.722
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.742
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.762
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.782
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.802
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.822
1.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.842
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.862
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.882
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.902
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.922
1.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.942
1.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.962
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788737853.982
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.002
1.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.022
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.042
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.062
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.082
1.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.102
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.122
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.142
2.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.162
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.182
2.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.202
2.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.222
2.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.242
2.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.262
2.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.282
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.302
2.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.322
2.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.342
2.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.362
2.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.382
2.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.402
2.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.422
2.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.442
2.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.462
2.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.482
2.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.502
2.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.522
2.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.542
2.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.562
2.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.582
2.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.602
2.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.622
2.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.642
2.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.662
2.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.682
2.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.702
2.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737854.722
