t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.107
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.127
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.147
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.167
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.187
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.207
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.227
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.247
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.267
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.287
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.307
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.327
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.347
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.367
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.387
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.407
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.427
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.447
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.467
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.487
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.507
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.527
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.547
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.567
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.587
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.607
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.627
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.647
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.667
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.687
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.707
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.727
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.747
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.767
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.787
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.807
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.827
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.847
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.867
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.887
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.907
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.927
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.947
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.967
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788739079.987
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739080.007
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739080.027
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739080.047
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739080.067
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739080.087
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739080.107
