t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740241.907
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740241.927
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740241.947
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740241.967
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740241.987
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.007
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.027
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.047
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.067
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.087
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.107
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.127
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.147
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.167
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.187
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.207
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.227
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.247
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.267
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.287
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.307
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.327
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.347
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.367
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.387
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.407
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.427
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.447
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.467
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.487
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.507
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.527
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.547
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.567
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.587
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.607
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.627
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.647
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.667
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.687
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.707
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.727
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.747
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.767
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.787
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.807
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.827
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.847
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.867
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.887
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.907
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.927
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.947
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.967
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740242.987
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.007
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.027
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.047
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.067
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.087
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.107
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.127
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.147
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.167
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.187
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.207
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.227
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.247
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.267
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.287
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.307
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.327
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.347
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.367
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.387
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.407
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.427
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.447
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.467
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.487
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.507
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.527
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.547
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.567
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.587
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.607
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.627
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.647
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.667
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.687
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.707
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.727
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.747
1.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.767
1.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.787
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.807
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.827
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.847
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.867
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.887
2.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.907
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.927
2.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.947
2.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.967
2.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740243.987
2.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.007
2.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.027
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.047
2.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.067
2.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.087
2.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.107
2.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.127
2.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.147
2.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.167
2.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.187
2.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.207
2.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.227
2.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.247
2.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.267
2.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.287
2.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.307
2.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.327
2.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.347
2.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.367
2.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.387
2.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.407
2.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.427
2.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.447
2.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.467
2.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.487
2.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.507
2.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.527
2.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.547
2.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.567
2.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.587
2.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.607
2.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.627
2.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.647
2.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.667
2.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.687
2.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.707
2.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.727
2.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.747
2.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.767
2.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.787
2.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.807
2.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.827
2.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.847
2.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.867
3.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740244.887
