t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.875
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.895
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.915
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.935
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.955
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.975
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740277.995
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.015
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.035
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.055
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.075
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.095
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.115
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.135
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.155
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.175
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.195
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.215
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.235
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.255
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.275
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.295
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.315
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.335
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.355
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.375
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.395
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.415
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.435
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.455
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.475
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.495
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.515
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.535
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.555
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.575
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.595
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.615
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.635
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.655
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.675
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.695
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.715
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.735
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.755
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.775
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.795
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.815
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.835
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.855
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.875
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.895
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.915
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.935
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.955
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.975
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740278.995
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.015
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.035
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.055
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.075
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.095
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.115
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.135
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.155
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.175
1.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.195
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.215
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.235
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.255
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.275
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.295
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.315
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.335
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.355
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.375
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.395
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740279.415
