t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.100
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.121
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.140
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.160
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.180
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.201
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.221
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.240
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.260
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.280
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.300
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.320
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.340
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.360
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.380
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.400
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.420
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.440
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.460
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.480
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.500
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.520
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.540
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.560
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.580
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.600
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.620
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.640
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.660
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.680
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.700
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.720
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.740
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737816.760
