t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.454
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.474
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.494
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.514
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.534
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.554
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.574
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.594
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.614
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.634
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.654
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.674
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.694
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.714
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.734
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.754
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.774
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.794
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.814
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.834
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.854
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.874
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.894
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.914
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.934
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.954
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.974
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738301.994
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.014
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.034
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.054
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.074
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.094
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.114
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.134
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.154
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.174
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.194
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.214
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.234
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.254
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.274
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.294
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.314
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.334
0.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.354
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.374
0.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.394
0.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.414
1.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.434
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.454
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.474
1.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.494
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.514
1.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.534
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.554
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.574
1.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.594
1.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.614
1.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.634
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.654
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.674
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.694
1.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.714
1.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.734
1.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.754
1.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.774
1.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.794
1.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.814
1.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.834
1.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.854
1.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.874
1.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.894
1.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.914
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.934
1.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.954
1.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.974
1.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738302.994
1.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.014
1.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.034
1.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.054
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.074
1.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.094
1.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.114
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.134
1.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.154
1.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.174
1.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.194
1.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.214
1.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.234
1.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.254
1.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.274
1.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.294
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.314
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.334
1.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.354
1.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.374
1.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.394
1.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.414
2.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.434
2.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.454
2.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.474
2.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738303.494
