t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.797
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.817
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.837
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.857
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.877
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.897
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.917
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.937
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.957
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.977
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739534.997
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.017
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.037
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.057
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.077
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.097
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.117
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.137
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.157
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.177
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.197
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.217
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.237
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.257
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.277
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.297
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.317
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.337
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.357
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.377
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.397
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.417
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.437
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.457
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.477
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.497
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.517
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.537
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.557
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.577
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.597
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.617
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.637
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.657
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.677
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.697
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.717
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.737
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.757
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.777
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.797
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.817
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.837
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.857
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.877
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.897
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.917
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.937
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.957
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.977
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739535.997
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.017
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.037
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.057
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.077
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.097
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.117
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.137
1.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.157
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.177
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.197
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.217
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.237
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.257
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.277
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.297
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.317
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.337
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.357
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.377
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.397
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.417
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.437
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.457
1.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.477
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.497
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.517
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.537
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.557
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.577
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.597
1.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.617
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.637
1.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.657
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.677
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.697
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.717
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.737
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.757
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.777
2.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.797
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.817
2.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.837
2.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.857
2.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.877
2.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.897
2.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.917
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.937
2.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.957
2.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.977
2.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739536.997
