t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.609
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.629
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.649
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.669
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.689
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.709
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.729
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.749
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.769
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.789
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.809
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.829
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.849
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.869
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.889
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.909
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.929
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.949
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.969
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740352.989
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.009
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.029
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.049
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.069
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.089
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.109
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.129
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.149
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.169
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.189
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.209
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.229
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.249
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.269
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.289
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.309
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.329
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.349
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.369
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.389
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.409
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.429
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.449
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.469
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.489
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.509
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.529
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.549
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.569
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.589
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.609
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.629
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.649
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.669
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.689
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.709
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.729
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.749
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.769
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.789
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.809
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.829
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.849
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.869
1.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.889
1.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.909
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.929
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.949
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.969
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740353.989
1.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788740354.009
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740354.029
