t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.034
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.054
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.075
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.095
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.115
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.135
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.155
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.175
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.195
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.215
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.235
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.255
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.275
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.295
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.315
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.335
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.355
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.375
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.395
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.415
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.435
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.455
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.475
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.495
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.515
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.535
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.555
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.575
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.595
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.615
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.635
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.655
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.675
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.695
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.715
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.735
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.755
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.775
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.795
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.815
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.835
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.855
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.875
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.895
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.915
0.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.935
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.955
0.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.975
0.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738515.995
1.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.015
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.035
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.055
1.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.075
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.095
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.114
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.135
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.155
1.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.175
1.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.195
1.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.215
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.235
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.255
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.275
1.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.295
1.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.315
1.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.335
1.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.355
1.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.375
1.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.395
1.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.415
1.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.435
1.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.455
1.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.475
1.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.495
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.515
1.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.535
1.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.555
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.574
1.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.595
1.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.615
1.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.635
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.655
1.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.675
1.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.695
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.715
1.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.735
1.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.755
1.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.775
1.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.795
1.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.815
1.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.835
1.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.855
1.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.875
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.895
1.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.915
1.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.935
1.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.955
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.974
1.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738516.995
2.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.015
2.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.035
2.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.055
2.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.075
2.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.095
2.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.115
2.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.135
2.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.155
2.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.175
2.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.195
2.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.215
2.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.235
2.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.255
2.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.275
2.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.295
2.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.315
2.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.335
2.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.355
2.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.375
2.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.395
2.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.415
2.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.435
2.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.455
2.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.475
2.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.495
2.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.515
2.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.535
2.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.555
2.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.574
2.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.595
2.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.615
2.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.635
2.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.655
2.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.675
2.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.695
2.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.715
2.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.735
2.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.754
2.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.774
2.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.795
2.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.815
2.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.835
2.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.854
2.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.875
2.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.895
2.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.915
2.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.935
2.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.955
2.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.975
2.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788738517.995
3.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.015
3.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.035
3.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.055
3.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.075
3.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.095
3.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.115
3.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.135
3.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.155
3.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.175
3.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.195
3.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.215
3.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.235
3.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.255
3.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.275
3.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.295
3.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738518.315
