t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.136
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.156
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.176
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.196
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.216
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.236
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.256
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.276
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.296
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.316
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.336
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.356
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.376
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.396
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.416
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.436
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.456
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.476
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.496
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.516
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.536
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.556
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.576
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.596
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.616
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.636
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.656
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739009.676
