t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.279
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.299
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.319
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.339
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.359
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.379
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.399
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.419
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.439
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.459
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.479
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.499
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.519
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.539
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.559
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.579
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.599
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.619
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.639
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.659
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.679
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.699
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.719
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.739
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.759
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.779
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.799
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.819
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.839
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.859
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.879
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.899
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.919
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.939
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.959
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.979
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739570.999
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.019
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.039
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.059
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.079
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.099
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.119
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.139
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.159
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.179
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.199
0.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.219
0.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.239
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.259
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.279
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.299
1.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.319
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.339
1.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.359
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.379
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.399
1.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.419
1.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.439
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.459
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.479
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.499
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.519
1.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.539
1.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.559
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.579
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.599
1.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.619
1.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.639
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.659
1.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.679
1.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.699
1.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.719
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.739
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.759
1.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.779
1.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.799
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.819
1.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.839
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.859
1.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.879
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.899
1.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.919
1.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.939
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.959
1.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.979
1.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739571.999
1.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.019
1.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.039
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.059
1.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.079
1.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.099
1.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.119
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.139
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.159
1.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.179
1.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.199
1.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.219
1.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.239
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.259
2.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.279
2.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.299
2.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.319
2.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.339
2.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.359
2.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.379
2.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.399
2.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.419
2.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.439
2.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.459
2.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.479
2.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.499
2.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.519
2.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.539
2.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.559
2.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.579
2.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.599
2.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.619
2.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.639
2.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.659
2.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.679
2.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.699
2.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.719
2.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.739
2.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.759
2.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.779
2.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.799
2.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.819
2.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.839
2.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.859
2.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.879
2.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.899
2.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.919
2.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.939
2.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.959
2.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.979
2.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739572.999
2.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.019
2.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.039
2.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.059
2.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.079
2.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.099
2.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.119
2.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.139
2.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.159
2.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.179
2.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.199
2.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.219
2.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.239
3.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.259
3.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.279
3.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.299
3.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.319
3.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.339
3.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.359
3.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.379
3.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.399
3.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.419
3.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.439
3.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.459
3.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.479
3.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.499
3.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.519
3.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.539
3.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.559
3.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.579
3.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.599
3.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.619
3.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.639
3.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.659
3.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.679
3.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.699
3.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.719
3.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.739
3.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739573.759
