t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.660
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.680
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.700
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.720
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.740
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.760
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.780
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.800
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.820
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.840
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.860
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.880
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.900
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.920
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.940
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.960
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739165.980
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.000
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.020
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.040
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.060
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.080
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.100
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.120
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.140
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.160
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.180
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.200
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.220
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.240
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.260
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.280
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.300
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.320
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.340
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.360
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.380
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.400
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.420
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.440
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.460
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.480
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.500
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.520
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.540
0.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.560
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.580
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.600
0.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.620
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.640
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.660
1.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.680
1.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.700
1.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.720
1.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.740
1.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.760
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.780
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.800
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.820
1.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.840
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.860
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.880
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.900
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.920
1.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.940
1.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.960
1.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788739166.980
1.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.000
1.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.020
1.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.040
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.060
1.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.080
1.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.100
1.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.120
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.140
1.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.160
1.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.180
1.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.200
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.220
1.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.240
1.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.260
1.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.280
1.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.300
1.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.320
1.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.340
1.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.360
1.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.380
1.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.400
1.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.420
1.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.440
1.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.460
1.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.480
1.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.500
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.520
1.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.540
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.560
1.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.580
1.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.600
1.983,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.620
2.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.640
2.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.660
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.680
2.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.700
2.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.720
2.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.740
2.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.760
2.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.780
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.800
2.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.820
2.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.840
2.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739167.860
