t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738570.933
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738570.953
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738570.973
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738570.993
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.013
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.033
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.053
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.073
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.093
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.113
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.133
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.153
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.173
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.193
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.213
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.233
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.253
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.273
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.293
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.313
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.333
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.353
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.373
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.393
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.413
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.433
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.453
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.473
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.493
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.513
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.533
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738571.553
