t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.431
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.451
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.471
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.491
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.512
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.532
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.551
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.571
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.591
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.611
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.631
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.651
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.671
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.691
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.711
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.731
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.751
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.771
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.791
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.811
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.831
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.851
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.871
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.891
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.911
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.931
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.951
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.971
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739606.991
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788739607.012
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739607.031
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739607.051
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739607.071
