t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.477
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.497
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.517
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.537
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.557
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.577
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.597
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.617
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.637
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.657
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.677
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.697
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.717
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.737
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.757
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.777
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.797
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.817
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.837
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.857
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.877
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.897
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.917
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.937
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.957
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.977
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737888.997
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737889.017
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737889.037
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788737889.057
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737889.077
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737889.097
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737889.117
