t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.529
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.549
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.569
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.589
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.609
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.629
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.649
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.669
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.689
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.709
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.729
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.749
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.769
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.789
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.809
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.829
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.849
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.869
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.889
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.909
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.929
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.949
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.969
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788740024.989
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788740025.009
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788740025.029
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740025.049
