t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.485
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.505
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.525
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.545
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.565
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.585
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.605
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.625
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.645
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.665
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.685
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.705
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.725
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.745
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.765
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.785
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.805
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.825
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.845
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.865
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.885
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.905
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.925
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.945
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.965
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738016.985
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.005
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.025
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.045
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.065
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.085
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.105
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.125
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.145
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.165
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.185
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738017.205
