t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.072
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.092
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.112
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.132
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.152
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.172
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.192
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.212
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.232
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.252
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.272
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.292
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.312
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.332
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.352
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.372
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.392
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.412
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.432
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.452
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.472
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.492
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.512
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.532
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.552
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.572
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.592
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.612
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.632
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.652
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.672
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.692
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.712
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.732
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.752
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.772
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.792
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.812
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.832
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.852
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.872
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.892
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.912
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.932
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.952
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.972
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739778.992
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.012
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.032
1.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.052
1.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.072
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.092
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.112
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.132
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.152
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.172
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.192
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.212
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.232
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.252
1.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.272
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.292
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.312
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.332
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.352
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.372
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.392
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.412
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.432
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.452
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.472
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.492
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.512
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.532
1.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.552
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.572
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.592
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.612
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.632
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.652
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.672
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.692
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.712
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.732
1.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.752
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.772
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.792
1.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.812
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.832
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.852
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.872
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.892
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.912
1.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.932
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.952
1.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.972
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788739779.992
1.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788739780.012
