t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.607
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.628
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.647
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.667
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.687
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.707
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.727
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.747
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.767
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.787
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.807
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.827
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.847
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.867
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.887
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.907
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.927
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.947
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.967
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788738322.987
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.007
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.027
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.047
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.067
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.088
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.107
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.127
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.147
0.583,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.167
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.187
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.207
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.227
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.247
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.267
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.287
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.307
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.327
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.347
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.367
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.387
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.407
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.427
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.447
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.467
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.487
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.507
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788738323.528
