t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.135
0.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.155
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.175
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.195
0.103,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.215
0.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.235
0.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.255
0.163,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.275
0.183,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.295
0.203,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.315
0.223,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.335
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.355
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.375
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.395
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.415
0.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.435
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.455
0.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.475
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.495
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.515
0.423,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.535
0.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.555
0.463,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.575
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.595
0.503,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.615
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.635
0.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.655
0.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.675
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.695
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.715
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.735
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.755
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.775
0.683,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.795
0.703,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.815
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.835
0.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.855
0.763,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.875
0.783,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.895
0.803,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.915
0.823,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.935
0.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.955
0.863,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.975
0.883,1.2000,5.0000,0.0000,0.0000,0.0000,1788740178.995
0.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788740179.015
0.923,1.2000,5.0000,0.0000,0.0000,0.0000,1788740179.035
0.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788740179.055
