t,x,y,yaw,v,w,t_abs
0.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788739379.994
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.014
0.063,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.035
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.054
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.074
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.094
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.114
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.134
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.154
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.174
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.194
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.214
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.234
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.254
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.274
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.294
0.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.314
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.334
0.383,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.354
0.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.375
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.394
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.414
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.434
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.454
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.474
0.523,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.495
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.514
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.534
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.554
0.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.574
0.623,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.594
0.643,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.615
0.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.635
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.654
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.674
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.694
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.714
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.734
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.754
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.774
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.794
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.814
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.834
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.854
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788739380.874
