t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788739722.959
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788739722.979
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788739722.999
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.019
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.039
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.059
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.079
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.099
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.119
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.139
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.159
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.179
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.199
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.219
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.239
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.259
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.279
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.299
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.319
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.339
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.359
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.379
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.399
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.419
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.439
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.459
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.479
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.499
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.519
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.539
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.559
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.579
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.599
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.619
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.639
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.659
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.679
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.699
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.719
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.739
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788739723.759
