t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.109
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.129
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.149
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.169
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.189
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.209
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.229
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.249
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.269
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.289
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.309
0.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.330
0.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.350
0.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.370
0.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.390
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.409
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.429
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.449
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.469
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.489
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.509
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.529
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.549
0.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.570
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.589
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.609
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.629
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.649
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.669
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.689
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.709
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.729
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.749
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.769
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.789
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.809
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.829
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.849
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.869
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.889
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.909
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.929
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.949
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.969
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788737945.989
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.009
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.029
0.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.049
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.069
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.089
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.109
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.129
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.149
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.169
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.189
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.209
1.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.229
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.249
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.269
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.289
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.309
1.243,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.330
1.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.349
1.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.369
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.389
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.409
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.429
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.449
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.469
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.489
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.509
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.529
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.549
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.569
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.589
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.609
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.629
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.649
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.669
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.689
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.709
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.729
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.749
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.769
1.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.789
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.809
1.743,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.830
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.849
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.869
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.889
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.909
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.929
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.949
1.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.969
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788737946.989
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.009
1.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.030
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.050
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.070
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.089
2.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.109
2.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.129
2.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.149
2.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.169
2.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.189
2.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.209
2.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.229
2.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.249
2.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.269
2.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.289
2.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.309
2.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.329
2.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.349
2.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.370
2.303,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.390
2.323,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.410
2.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.429
2.363,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.450
2.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.469
2.403,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.490
2.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.509
2.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.529
2.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.549
2.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.569
2.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.589
2.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.609
2.543,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.630
2.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.650
2.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.669
2.603,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.690
2.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.709
2.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.729
2.663,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.750
2.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.769
2.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.789
2.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.809
2.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.829
2.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.849
2.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.869
2.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.889
2.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.909
2.843,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.930
2.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.949
2.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.969
2.903,1.2000,5.0000,0.0000,0.0000,0.0000,1788737947.990
2.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.009
2.943,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.030
2.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.049
2.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.069
3.003,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.090
3.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.109
3.043,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.130
3.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.149
3.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.169
3.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.189
3.123,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.210
3.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.229
3.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.249
3.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.269
3.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.289
3.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.309
3.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.329
3.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.350
3.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.369
3.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.389
3.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.409
3.343,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.430
3.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.449
3.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.469
3.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.489
3.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.509
3.443,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.530
3.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.549
3.483,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.570
3.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.589
3.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.609
3.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.629
3.563,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.650
3.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.669
3.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.689
3.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.709
3.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.729
3.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.749
3.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.769
3.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.789
3.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.809
3.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.829
3.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.849
3.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.869
3.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.889
3.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.909
3.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788737948.929
