t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.682
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.702
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.722
0.083,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.742
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.762
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.782
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.802
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.822
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.842
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.862
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.882
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.902
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.922
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.942
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.962
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788738432.982
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.002
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.022
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.042
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.062
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.082
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.102
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.122
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.142
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.162
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.182
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.202
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.222
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.242
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.262
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.282
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.302
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.322
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.342
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.362
0.723,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.382
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.402
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.422
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.442
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.462
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.482
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.502
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.522
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.542
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.562
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.582
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788738433.602
