t,x,y,yaw,v,w,t_abs
0.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.055
0.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.075
0.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.095
0.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.115
0.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.135
0.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.155
0.142,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.175
0.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.195
0.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.215
0.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.235
0.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.255
0.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.275
0.262,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.295
0.282,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.315
0.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.335
0.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.355
0.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.375
0.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.395
0.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.415
0.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.435
0.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.455
0.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.475
0.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.495
0.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.515
0.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.535
0.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.555
0.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.575
0.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.595
0.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.615
0.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.635
0.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.655
0.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.675
0.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.695
0.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.715
0.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.735
0.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.755
0.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.775
0.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.795
0.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.815
0.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.835
0.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.855
0.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.875
0.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.895
0.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.915
0.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.935
0.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.955
0.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.975
0.963,1.2000,5.0000,0.0000,0.0000,0.0000,1788740141.995
0.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.015
1.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.035
1.022,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.055
1.042,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.075
1.062,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.095
1.082,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.115
1.102,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.135
1.122,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.155
1.143,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.175
1.162,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.195
1.182,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.215
1.202,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.235
1.222,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.255
1.242,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.275
1.263,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.295
1.283,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.315
1.302,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.335
1.322,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.355
1.342,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.375
1.362,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.395
1.382,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.415
1.402,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.435
1.422,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.455
1.442,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.475
1.462,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.495
1.482,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.515
1.502,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.535
1.522,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.555
1.542,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.575
1.562,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.595
1.582,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.615
1.602,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.635
1.622,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.655
1.642,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.675
1.662,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.695
1.682,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.715
1.702,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.735
1.722,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.755
1.742,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.775
1.762,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.795
1.782,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.815
1.802,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.835
1.822,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.855
1.842,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.875
1.862,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.895
1.882,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.915
1.902,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.935
1.922,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.955
1.942,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.975
1.962,1.2000,5.0000,0.0000,0.0000,0.0000,1788740142.995
1.982,1.2000,5.0000,0.0000,0.0000,0.0000,1788740143.015
2.002,1.2000,5.0000,0.0000,0.0000,0.0000,1788740143.035
2.023,1.2000,5.0000,0.0000,0.0000,0.0000,1788740143.055
